NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS
NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS
NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS
NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS
NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS
2019-20;33;GSW;NBA;PG;3;0;14.7;3.7;7.3;.500;1.0;2.3;.429;2.7;5.0;.533;.568;0.0;0.3;.000;0.3;0.7;1.0;2.7;0.3;0.0;1.3;2.7;8.3
2019-20;23;GSW;NBA;PF;60;26;27.6;5.3;10.7;.497;0.6;2.2;.287;4.7;8.5;.550;.526;2.7;3.5;.774;1.4;3.2;4.6;2.1;0.5;0.2;1.6;2.1;14.0
2019-20;20;GSW;NBA;SG;57;14;22.4;2.9;8.8;.333;1.3;4.6;.279;1.6;4.2;.392;.406;1.7;2.1;.798;0.2;1.9;2.1;2.4;0.6;0.2;1.3;1.6;8.8
2016-17;23;TOT;NBA;PG;26;0;11.5;1.5;3.8;.408;0.6;1.8;.340;0.9;2.0;.471;.490;1.6;1.7;.953;0.2;1.0;1.2;1.3;0.3;0.1;0.7;1.5;5.3
2016-17;23;PHI;NBA;PG;8;0;9.3;1.5;3.3;.462;0.8;1.9;.400;0.8;1.4;.545;.577;1.5;1.5;1.000;0.0;0.6;0.6;0.8;0.4;0.1;0.4;1.4;5.3
2016-17;23;NYK;NBA;PG;18;0;12.5;1.6;4.0;.389;0.6;1.8;.313;1.0;2.2;.450;.458;1.6;1.7;.935;0.3;1.2;1.5;1.6;0.3;0.1;0.9;1.6;5.3
2018-19;25;WAS;NBA;PG;49;2;15.2;1.9;4.4;.419;0.9;2.3;.400;0.9;2.1;.441;.525;0.9;1.3;.694;0.2;0.9;1.1;2.0;0.5;0.1;0.9;1.9;5.5
2019-20;26;GSW;NBA;PG;3;0;13.3;0.0;1.3;.000;0.0;0.7;.000;0.0;0.7;.000;.000;1.7;2.0;.833;0.0;0.7;0.7;1.7;0.7;0.0;0.0;1.0;1.7
2014-15;21;TOT;NBA;SF,SG;35;1;7.5;0.7;1.9;.388;0.1;0.5;.263;0.6;1.4;.438;.425;0.5;0.7;.667;0.4;0.7;1.1;0.3;0.2;0.0;0.3;0.4;2.1
2014-15;21;MIN;NBA;SG;25;0;4.3;0.3;1.0;.333;0.0;0.2;.167;0.3;0.7;.389;.354;0.5;0.6;.750;0.2;0.4;0.6;0.1;0.1;0.0;0.1;0.2;1.2
2014-15;21;PHI;NBA;SF;10;1;15.3;1.8;4.3;.419;0.4;1.3;.308;1.4;3.0;.467;.465;0.4;0.8;.500;1.1;1.4;2.5;0.8;0.3;0.1;0.8;1.0;4.4
2015-16;22;IND;NBA;SF;45;4;11.3;1.4;3.4;.430;0.3;0.8;.378;1.1;2.5;.447;.477;0.6;0.9;.692;0.3;1.2;1.5;0.6;0.4;0.2;0.4;0.5;3.8
2016-17;23;IND;NBA;SF;69;27;20.7;2.3;4.9;.467;0.7;1.8;.392;1.6;3.1;.512;.540;0.8;1.1;.711;0.8;2.7;3.6;0.7;0.6;0.3;0.5;0.9;6.1
2017-18;24;IND;NBA;SF;23;1;14.7;1.6;3.7;.424;0.6;1.5;.412;1.0;2.2;.431;.506;0.4;0.5;.818;0.5;1.1;1.6;0.7;0.6;0.0;0.2;0.6;4.1
2018-19;25;DET;NBA;SF;47;18;13.0;1.6;3.7;.420;0.4;1.3;.290;1.2;2.4;.491;.472;0.7;0.9;.800;0.4;1.1;1.5;0.4;0.3;0.2;0.4;1.0;4.2
2019-20;26;TOT;NBA;SF;62;52;28.8;4.6;9.5;.486;1.2;3.2;.391;3.4;6.4;.534;.552;1.2;1.4;.860;1.3;3.0;4.4;1.5;0.9;0.3;0.9;1.6;11.7
2019-20;26;GSW;NBA;SF;48;48;31.6;5.1;10.6;.481;1.4;3.5;.400;3.7;7.0;.522;.548;1.3;1.5;.851;1.4;3.3;4.7;1.8;0.9;0.3;1.0;1.7;12.9
2019-20;26;PHI;NBA;SF;14;4;19.3;3.1;6.1;.518;0.6;1.9;.333;2.5;4.1;.603;.571;0.8;0.9;.917;1.1;2.1;3.1;0.8;0.6;0.1;0.4;1.3;7.7
2015-16;19;LAL;NBA;PG;80;48;28.2;4.9;12.0;.410;1.6;4.6;.351;3.3;7.3;.447;.478;1.8;2.4;.737;0.6;2.8;3.4;3.3;1.2;0.2;2.5;1.8;13.2
2016-17;20;LAL;NBA;PG;63;60;28.7;5.6;13.8;.405;2.1;6.1;.352;3.4;7.7;.447;.483;2.3;3.0;.782;0.5;3.0;3.5;4.8;1.4;0.3;2.8;2.1;15.6
2017-18;21;BRK;NBA;PG;48;35;25.7;5.8;14.0;.414;1.9;5.8;.324;3.9;8.2;.477;.481;2.0;2.7;.740;0.6;3.3;3.9;5.2;0.8;0.4;3.1;1.9;15.5
2018-19;22;BRK;NBA;PG;81;81;30.2;8.1;18.7;.434;2.9;7.8;.369;5.2;10.9;.482;.512;2.0;2.5;.780;0.7;3.2;3.9;7.0;1.2;0.2;3.1;1.7;21.1
2019-20;23;TOT;NBA;PG;45;45;32.3;8.0;18.8;.426;3.5;9.6;.367;4.5;9.2;.487;.519;3.6;4.4;.809;0.4;3.6;3.9;6.3;1.1;0.3;3.3;1.9;23.1
2019-20;23;GSW;NBA;PG;33;33;32.1;8.3;19.2;.430;3.6;9.7;.374;4.6;9.5;.487;.524;3.4;4.4;.785;0.4;3.3;3.7;6.2;0.9;0.3;3.1;1.9;23.6
2019-20;23;MIN;NBA;PG;12;12;32.7;7.3;17.6;.412;3.2;9.2;.345;4.1;8.4;.485;.502;4.0;4.6;.873;0.3;4.3;4.6;6.6;1.4;0.3;3.8;1.8;21.7
2019-20;19;GSW;NBA;C;14;0;9.9;1.4;2.9;.500;0.2;0.9;.231;1.2;1.9;.630;.538;1.1;1.4;.842;0.7;1.2;1.9;0.9;0.2;0.3;0.8;1.0;4.2
2018-19;21;ATL;NBA;PF;46;11;17.5;2.1;5.3;.402;1.0;2.8;.344;1.2;2.5;.466;.492;0.7;1.0;.711;1.6;2.7;4.2;1.0;0.6;0.5;0.7;1.5;5.9
2019-20;22;GSW;NBA;C;49;3;18.1;2.6;6.0;.431;0.9;2.2;.391;1.7;3.8;.454;.503;1.5;1.9;.793;1.6;2.9;4.5;1.0;0.7;0.5;1.1;1.3;7.6
2019-20;26;GSW;NBA;SG;13;6;20.9;2.2;4.8;.460;0.6;1.8;.348;1.6;3.1;.525;.524;0.2;0.4;.600;0.7;3.3;4.0;2.0;1.0;0.4;1.2;2.3;5.3
2014-15;19;MIN;NBA;SF;82;82;36.2;6.1;13.9;.437;0.5;1.5;.310;5.6;12.3;.453;.454;4.3;5.7;.760;1.6;2.9;4.6;2.1;1.0;0.6;2.2;2.3;16.9
2015-16;20;MIN;NBA;SF;81;81;35.1;7.3;16.0;.459;0.7;2.3;.300;6.6;13.6;.486;.481;5.3;7.0;.761;1.3;2.3;3.6;2.0;1.0;0.6;2.2;2.0;20.7
2016-17;21;MIN;NBA;SF;82;82;37.2;8.6;19.1;.452;1.3;3.5;.356;7.4;15.6;.473;.484;5.0;6.6;.760;1.2;2.8;4.0;2.3;1.0;0.4;2.3;2.2;23.6
2017-18;22;MIN;NBA;SF;82;82;36.3;6.9;15.9;.438;1.4;4.1;.331;5.6;11.7;.475;.481;2.5;3.8;.643;1.0;3.4;4.4;2.0;1.1;0.6;1.7;2.0;17.7
2018-19;23;MIN;NBA;SF;73;73;34.8;6.8;16.6;.412;1.6;4.8;.339;5.2;11.8;.441;.461;2.8;4.1;.699;1.1;3.7;4.8;2.5;1.0;0.7;1.9;2.1;18.1
2019-20;24;TOT;NBA;SF;54;54;34.4;8.1;18.1;.447;2.1;6.2;.332;6.0;11.9;.506;.504;3.5;5.0;.709;1.2;3.9;5.1;3.7;0.8;1.0;2.4;2.4;21.8
2019-20;24;MIN;NBA;SF;42;42;34.6;8.4;18.8;.444;2.2;6.5;.331;6.2;12.3;.505;.502;3.5;4.9;.720;1.1;4.1;5.2;3.7;0.7;0.9;2.5;2.4;22.4
2019-20;24;GSW;NBA;SF;12;12;33.6;7.2;15.7;.457;1.7;4.9;.339;5.5;10.8;.512;.511;3.4;5.1;.672;1.5;3.1;4.6;3.6;1.3;1.4;2.1;2.2;19.4
2014-15;19;MIN;NBA;SF;82;82;36.2;6.1;13.9;.437;0.5;1.5;.310;5.6;12.3;.453;.454;4.3;5.7;.760;1.6;2.9;4.6;2.1;1.0;0.6;2.2;2.3;16.9
2015-16;20;MIN;NBA;SF;81;81;35.1;7.3;16.0;.459;0.7;2.3;.300;6.6;13.6;.486;.481;5.3;7.0;.761;1.3;2.3;3.6;2.0;1.0;0.6;2.2;2.0;20.7
2016-17;21;MIN;NBA;SF;82;82;37.2;8.6;19.1;.452;1.3;3.5;.356;7.4;15.6;.473;.484;5.0;6.6;.760;1.2;2.8;4.0;2.3;1.0;0.4;2.3;2.2;23.6
2017-18;22;MIN;NBA;SF;82;82;36.3;6.9;15.9;.438;1.4;4.1;.331;5.6;11.7;.475;.481;2.5;3.8;.643;1.0;3.4;4.4;2.0;1.1;0.6;1.7;2.0;17.7
